id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,lat,lon,tweet_created,tweet_location,user_timezone
106,positive,1,-118.385912,-118.385912,Virgin America,-118.385912,TheDuchessSF,-118.385912,0,"@VirginAmerica - amazing customer  service, again! 💕💕 RaeAnn in SF - she's the best! #customerservice #virginamerica #flying",40.74804263,-118.385912,2/23/2015 7:50,Online,Pacific Time (US & Canada)
107,negative,1,Customer Service Issue,1,Virgin America,-118.385912,BeLeather,-118.385912,0,@VirginAmerica called your service line and was hung up on. This is awesome. #sarcasm,0,0,2/23/2015 7:40,-118.385912,Pacific Time (US & Canada)
108,negative,1,Flight Booking Problems,0.6366,Virgin America,-118.385912,BeLeather,-118.385912,0,@VirginAmerica your site is tripping. I'm trying to check in and I'm getting the plain text version. I am reluctant to enter any card info.,0,0,2/23/2015 7:40,-118.385912,Pacific Time (US & Canada)
109,neutral,0.6593,-118.385912,0,Virgin America,-118.385912,drcaseydrake,-118.385912,0,@VirginAmerica I was scheduled for SFO 2 DAL flight 714 today. Changed to 24th due weather. Looks like flight still on?,37.79374402,-122.3932756,2/23/2015 7:28,"Dallas, TX",-118.385912
110,positive,0.6823,-118.385912,0,Virgin America,-118.385912,flyfromWAS,-118.385912,0,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/tZZJhuIbCH #CheapFlights #FareCompare",40.74804263,-118.385912,2/23/2015 6:57,"Washington, DC",Eastern Time (US & Canada)
111,neutral,1,-118.385912,-118.385912,Virgin America,-118.385912,flyfromSEA,-118.385912,0,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/RPdBpX3wNd #CheapFlights #FareCompare",40.74804263,-118.385912,2/23/2015 6:57,Seattle,Central Time (US & Canada)
112,positive,0.6806,-118.385912,-118.385912,Virgin America,-118.385912,flyfromNYC,-118.385912,0,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/B2Xi4YG5T8 #CheapFlights #FareCompare",40.74804263,-118.385912,2/23/2015 6:57,"New York City, NY",Central Time (US & Canada)
113,neutral,0.6529,-118.385912,-118.385912,Virgin America,-118.385912,flyfromLAX,-118.385912,0,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/QDlJHslOI5 #CheapFlights #FareCompare",40.74804263,-118.385912,2/23/2015 6:57,"Los Angeles, CA",Central Time (US & Canada)
114,positive,0.678,-118.385912,-118.385912,Virgin America,-118.385912,Silvanabfer,-118.385912,0,@VirginAmerica Have a great week 🌞✈,40.74804263,-118.385912,2/23/2015 6:51,-118.385912,-118.385912
115,positive,0.3482,-118.385912,0,Virgin America,-118.385912,AdamJdubs,-118.385912,0,@VirginAmerica come back to #PHL already. We need you to take us out of this horrible cold. #pleasecomeback http://t.co/gLXFwP6nQH,40.74804263,-118.385912,2/23/2015 6:07,Earth,Eastern Time (US & Canada)
116,negative,1,Late Flight,1,Virgin America,-118.385912,nicholas_v,-118.385912,0,"@VirginAmerica should I be concerned that I am about to fly on a plane that needs to be delayed due to a ""tech stop""?",26.074379,-80.1416831,2/23/2015 5:15,-118.385912,Eastern Time (US & Canada)
117,positive,1,-118.385912,-118.385912,Virgin America,-118.385912,tstashajones,-118.385912,0,"@VirginAmerica is the best airline I have flown on.Easy to change your reservation,helpful representatives &amp; a comfortable flying experience",40.74804263,-118.385912,2/23/2015 3:01,"Halifax, Nova Scotia, Canada",Eastern Time (US & Canada)
118,positive,1,-118.385912,-118.385912,Virgin America,-118.385912,SkateMamas,-118.385912,0,@VirginAmerica and again! Another rep kicked butt! Naelah represents your team so beautifully!! Thank you!!!,40.74804263,-118.385912,2/23/2015 0:35,"Los Angeles, CA",-118.385912
119,positive,1,-118.385912,-118.385912,Virgin America,-118.385912,dngoo,-118.385912,0,@VirginAmerica your beautiful front-end design is down right now; but it was cool to still book my ticket b/c all your back-end was secure.,40.74804263,-118.385912,2/23/2015 0:21,"Near a park, water, or lights",Pacific Time (US & Canada)
120,positive,1,-118.385912,-118.385912,Virgin America,-118.385912,SamBrittenham,-118.385912,0,"@VirginAmerica Love the team running Gate E9 at LAS tonight. Waited for a delayed flight, and they kept things entertaining",40.74804263,-118.385912,2/23/2015 0:06,USA,Eastern Time (US & Canada)
121,negative,0.6832,Customer Service Issue,0.3773,Virgin America,-118.385912,usagibrian,-118.385912,0,@VirginAmerica Use another browser! 2015 &amp; a brand with a reputation built on tech response doesn't have a cross-browser compatible website?,40.74804263,-118.385912,2/22/2015 22:39,San Francisco CA,Pacific Time (US & Canada)
122,negative,1,Flight Booking Problems,0.6767,Virgin America,-118.385912,usagibrian,-118.385912,0,"@VirginAmerica And now the flight Flight Booking Problems site is totally down. Folks, what is the problem?",40.74804263,-118.385912,2/22/2015 22:11,San Francisco CA,Pacific Time (US & Canada)
123,negative,1,Customer Service Issue,0.6527,Virgin America,-118.385912,KindofLuke,-118.385912,0,@VirginAmerica I like the customer service but a 40 min delay just for connecting passengers seems too long. VA370,40.74804263,-118.385912,2/22/2015 21:56,-118.385912,-118.385912
124,positive,1,-118.385912,-118.385912,Virgin America,-118.385912,ptbrodie,-118.385912,0,@VirginAmerica thanks to your outstanding NYC-JFK crew who moved mountains to get me home to San Francisco tonight!,40.74804263,-118.385912,2/22/2015 20:23,San Francisco,-118.385912
125,positive,1,-118.385912,-118.385912,Virgin America,-118.385912,cheryleng,-118.385912,0,@VirginAmerica you have the absolute best team and customer service ever.  Every time I fly with you I'm delighted.  Thank you!,33.9469039,-118.4071685,2/22/2015 17:48,-118.385912,Pacific Time (US & Canada)
126,neutral,1,-118.385912,-118.385912,Virgin America,-118.385912,HishamSharaby,-118.385912,0,"@VirginAmerica Do you provide complimentary upgrades to first class, if there are available seats?",40.74804263,-118.385912,2/22/2015 17:45,New York,Eastern Time (US & Canada)
127,negative,0.6703,Customer Service Issue,0.6703,Virgin America,-118.385912,ChrisFordisHere,-118.385912,0,@VirginAmerica i need to change my flight thats scheduled in 9 hours and 120 min wait time on phone. Im calling intern. Help!!,51.04345575,-114.0607136,2/22/2015 17:14,NYC,Tehran
128,positive,1,-118.385912,-118.385912,Virgin America,-118.385912,JKF1897,-118.385912,0,@VirginAmerica completely awesome experience last month BOS-LAS nonstop. Thanks for such an awesome flight and depart time. #VAbeatsJblue,40.74804263,-118.385912,2/22/2015 16:18,-118.385912,-118.385912
129,neutral,1,-118.385912,-118.385912,Virgin America,-118.385912,F6x,-118.385912,0,@VirginAmerica How can I watch the #Oscars2015 on my JFK-&gt;SFO flight?,40.64662464,-73.77090177,2/22/2015 16:05,"San Francisco, CA",Pacific Time (US & Canada)
130,neutral,0.6535,-118.385912,0,Virgin America,-118.385912,lawyang588,-118.385912,0,@VirginAmerica is flight 882 Cancelled Flightled and what do I do if it is?,40.74804263,-118.385912,2/22/2015 15:41,-118.385912,-118.385912
131,negative,1,Customer Service Issue,0.6448,Virgin America,-118.385912,melokudo,-118.385912,0,@VirginAmerica you are failing your customers because your check in process does not link to TSA pre-check.,40.74804263,-118.385912,2/22/2015 15:40,-118.385912,Eastern Time (US & Canada)
132,negative,1,Can't Tell,1,Virgin America,-118.385912,ChrysiChrysic,-118.385912,0,@VirginAmerica @FiDiFamilies us too! Terrible airline! Just gave us a hotel hotline number and said sorry,40.74804263,-118.385912,2/22/2015 15:06,-118.385912,-118.385912
133,neutral,1,-118.385912,-118.385912,Virgin America,-118.385912,nikkisixxfan93,-118.385912,0,@VirginAmerica has flight number 276 from SFO to Cabo San Lucas arrived yet?,40.74804263,-118.385912,2/22/2015 15:03,"Sacramento,California",Pacific Time (US & Canada)
134,negative,1,Cancelled Flight,0.6875,Virgin America,-118.385912,ChrysiChrysic,-118.385912,0,@VirginAmerica @ChrysiChrysic your assistance yesterday when u Cancelled Flightled our flight was to give us a hotel hotline  Shame on you!,40.74804263,-118.385912,2/22/2015 15:02,-118.385912,-118.385912
135,negative,1,Late Flight,1,Virgin America,-118.385912,MOCBlogger,-118.385912,0,@VirginAmerica Another delayed flight? #likingyoulessandless,40.74804263,-118.385912,2/22/2015 14:49,San Diego,Alaska
136,negative,1,Customer Service Issue,1,Virgin America,-118.385912,tfaz,-118.385912,0,@VirginAmerica I need to register a service dog for a first class ticket from SFO &gt; Dulles. The phone queue is an hour or longer. Pls advise,40.74804263,-118.385912,2/22/2015 14:39,"Oakland, California",Pacific Time (US & Canada)
137,positive,1,-118.385912,-118.385912,Virgin America,-118.385912,lisaptv,-118.385912,1,@virginamerica you ROCK for making it so I can watch #Oscars on my flight!! #redcarpet #oscars #oscars2015,40.74804263,-118.385912,2/22/2015 14:32,-118.385912,Mountain Time (US & Canada)
138,neutral,1,-118.385912,-118.385912,Virgin America,-118.385912,dropapp,-118.385912,0,"@VirginAmerica, @reallytallchris dropped a track on you... https://t.co/zv2pt6TRK9",40.74804263,-118.385912,2/22/2015 14:31,-118.385912,-118.385912
139,positive,0.7011,-118.385912,-118.385912,Virgin America,-118.385912,HollywoodHotMom,-118.385912,0,@VirginAmerica always!!! Xoxo,40.74804263,-118.385912,2/22/2015 14:09,All Over!,Pacific Time (US & Canada)
140,negative,1,Flight Booking Problems,1,Virgin America,-118.385912,GoShar2012,-118.385912,0,@VirginAmerica why can't we book seats on your flights when we buy them or even during check in? Creates so much anxiety! #frustrated,40.74804263,-118.385912,2/22/2015 14:07,"Providence, RI",Eastern Time (US & Canada)
141,negative,0.6543,Flight Attendant Complaints,0.3562,Virgin America,-118.385912,MOCBlogger,-118.385912,0,@VirginAmerica You'd think paying an extra $100 bucks RT for luggage might afford you hiring an extra hand at @sfo #lame,40.74804263,-118.385912,2/22/2015 14:03,San Diego,Alaska
142,positive,1,-118.385912,-118.385912,Virgin America,-118.385912,SkateMamas,-118.385912,0,@VirginAmerica best customer service rep in the world! #irmafromDallas takes the cake!!!,40.74804263,-118.385912,2/22/2015 13:55,"Los Angeles, CA",-118.385912
143,neutral,0.355,-118.385912,0,Virgin America,-118.385912,FiDiFamilies,-118.385912,0,@VirginAmerica Can you find us a flt out of LAX that is sooner than midnight on Monday? That would be great customer service 😃,40.74804263,-118.385912,2/22/2015 13:49,New York City ,Eastern Time (US & Canada)
144,negative,0.6889,Late Flight,0.6889,Virgin America,-118.385912,jarrydosborne,-118.385912,0,@VirginAmerica please provide status for flight 769.  I cant imagine it's on time as the Web indicates  dude to weather here and/or Dallas,40.74804263,-118.385912,2/22/2015 13:47,New York,Eastern Time (US & Canada)
145,positive,1,-118.385912,-118.385912,Virgin America,-118.385912,HollywoodHotMom,-118.385912,0,@VirginAmerica you have amazing staff &amp; super helpful as I just ran the @WaltDisneyWorld #PrincessHalf they have spoiled me with comfort!!!,40.74804263,-118.385912,2/22/2015 13:45,All Over!,Pacific Time (US & Canada)
146,negative,1,Cancelled Flight,1,Virgin America,-118.385912,mlorenzen,-118.385912,0,"@VirginAmerica I paid the premium to fly you across the country, you Cancelled Flight my flight and offer no check fee or upgrade love? Sad face :(",40.74804263,-118.385912,2/22/2015 13:29,"iPhone: 29.741360,-90.131523",Pacific Time (US & Canada)
147,negative,0.679,Flight Booking Problems,0.3684,Virgin America,-118.385912,Tyler_Starrine,-118.385912,0,@VirginAmerica question: is it not possible to book a seat for an infant under 2? It's not giving me the option but we want a seat for him.,40.74804263,-118.385912,2/22/2015 13:23,Los Angeles,Pacific Time (US & Canada)
148,positive,1,-118.385912,-118.385912,Virgin America,-118.385912,jessicajaymes,-118.385912,2,Always have it together!!! You're welcome! RT @VirginAmerica: @jessicajaymes You're so welcome.,33.94652852,-118.4076626,2/22/2015 12:49,"hollywood, california",Pacific Time (US & Canada)
149,positive,1,-118.385912,-118.385912,Virgin America,-118.385912,livingfitly,-118.385912,0,@virginamerica #flight home to #dc #sunset #globe in' #backtowinter back to #work! #refreshed http://t.co/VX9vBCTdLf,40.74804263,-118.385912,2/22/2015 12:35,"Washington, DC",Eastern Time (US & Canada)
150,negative,1,Damaged Luggage,0.6501,Virgin America,-118.385912,khartline,-118.385912,0,.@VirginAmerica I don't understand why you need a DM to give me an answer on if you have a damaged luggage policy.,40.74804263,-118.385912,2/22/2015 12:34,Las Vegas,Pacific Time (US & Canada)
151,negative,1,Damaged Luggage,1,Virgin America,-118.385912,khartline,-118.385912,0,.@VirginAmerica does that mean you don't have a policy for destroyed luggage?,40.74804263,-118.385912,2/22/2015 12:27,Las Vegas,Pacific Time (US & Canada)
152,neutral,1,-118.385912,-118.385912,Virgin America,-118.385912,MACRoxburgh,-118.385912,0,@VirginAmerica is there special assistance if I travel alone w/2 kids and 1 infant? Priority boarding?,40.74804263,-118.385912,2/22/2015 11:56,-118.385912,Atlantic Time (Canada)
153,positive,1,-118.385912,-118.385912,Virgin America,-118.385912,paulnakada,-118.385912,0,@VirginAmerica thank you for checking in. tickets are purchased and customer is happy ;-),40.74804263,-118.385912,2/22/2015 11:33,San Francisco,Pacific Time (US & Canada)
154,neutral,1,-118.385912,-118.385912,Virgin America,-118.385912,wildcatdad,-118.385912,0,@VirginAmerica is your website ever coming back online?,40.74804263,-118.385912,2/22/2015 11:13,-118.385912,-118.385912
155,neutral,0.6732,-118.385912,0,Virgin America,-118.385912,RheaThurman1,-118.385912,0,"@VirginAmerica  - Is Flight 713 from Love Field to SFO definitely Cancelled Flightled for Monday, February 23?",40.74804263,-118.385912,2/22/2015 11:10,-118.385912,-118.385912
156,neutral,1,-118.385912,-118.385912,Virgin America,-118.385912,Osiris91780,-118.385912,0,@VirginAmerica Is flight 0769 out of LGA to DFW on time?,40.74804263,-118.385912,2/22/2015 11:10,-118.385912,-118.385912
157,neutral,1,-118.385912,-118.385912,Virgin America,-118.385912,HeatherWhoo,-118.385912,0,@VirginAmerica my drivers license is expired by a little over a month. Can I fly Friday morning using my expired license?,40.74804263,-118.385912,2/22/2015 11:10,-118.385912,-118.385912
158,negative,1,Customer Service Issue,0.6983,Virgin America,-118.385912,paulnakada,-118.385912,0,@VirginAmerica having problems Flight Booking Problems on the web site. keeps giving me an error and to contact by phone.  phone is 30 minute wait.,40.74804263,-118.385912,2/22/2015 11:02,San Francisco,Pacific Time (US & Canada)
159,negative,0.6593,Cancelled Flight,0.6593,Virgin America,-118.385912,RampantSmashing,-118.385912,0,@VirginAmerica How do I reschedule my Cancelled Flightled flights online? The change button is greyed out!,40.74804263,-118.385912,2/22/2015 11:01,CA,-118.385912
160,negative,1,Flight Booking Problems,0.6556,Virgin America,-118.385912,intlwriter,-118.385912,0,"@VirginAmerica I rang, but there is a wait for 35 minutes!! I can book the same ticket through a vendor, fix your site",40.74804263,-118.385912,2/22/2015 10:38,@ the moment in New Delhi,Pacific Time (US & Canada)
161,negative,1,Late Flight,0.3571,Virgin America,-118.385912,finslippy,-118.385912,0,"@VirginAmerica got a flight (we were told) for 4:50 today..,checked my email and its for 4;50 TOMORROW. This is unacceptable.",40.74804263,-118.385912,2/22/2015 10:30,Brooklyn,Eastern Time (US & Canada)
162,negative,1,Cancelled Flight,1,Virgin America,-118.385912,finslippy,-118.385912,0,"@VirginAmerica our flight into lga was Cancelled Flighted. We're stuck in Dallas. I called to reschedule, told I could get a flight for today...(1/2)",40.74804263,-118.385912,2/22/2015 10:29,Brooklyn,Eastern Time (US & Canada)
163,negative,1,Bad Flight,1,Virgin America,-118.385912,Gr8Fratsby,-118.385912,0,@virginamerica why don't any of the pairings include red wine?! Only white is offered :( #redwineisbetter,40.74804263,-118.385912,2/22/2015 10:19,"Washington, DC",Eastern Time (US & Canada)
164,negative,0.6517,Customer Service Issue,0.3371,Virgin America,-118.385912,sbaaronson,-118.385912,0,@VirginAmerica is the website down?,40.74804263,-118.385912,2/22/2015 8:56,Los Angeles,-118.385912
165,negative,0.68,Customer Service Issue,0.35,Virgin America,-118.385912,jonesbasf,-118.385912,0,@VirginAmerica - Your site seems a little wonked right now. May want to have a look. Tried on two browsers. No CSS? http://t.co/8qsQMM7KF2,40.74804263,-118.385912,2/22/2015 8:53,-118.385912,-118.385912
166,negative,1,Customer Service Issue,0.7002,Virgin America,-118.385912,Gr8Fratsby,-118.385912,0,@VirginAmerica I'm disappointed that the agent at the designated silver status check in line @Dulles_Airport closed to assist all pasengers,40.74804263,-118.385912,2/22/2015 5:51,"Washington, DC",Eastern Time (US & Canada)
